Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 22, 2023",@ LA Angels,REG,W,3-0,155,U,9.5,PIT,2023,20230722,98,0.39215686274509803,0
"Jul 23, 2023",@ LA Angels,REG,L,7-5,105,O,9.5,PIT,2023,20230723,99,0.4878048780487805,0
"Jul 24, 2023",@ San Diego,REG,W,8-4,225,O,8.5,PIT,2023,20230724,100,0.3076923076923077,0
"Jul 25, 2023",@ San Diego,REG,L,5-1,230,U,8.0,PIT,2023,20230725,101,0.30303030303030304,0
"Jul 26, 2023",@ San Diego,REG,W,3-2,160,U,8.5,PIT,2023,20230726,102,0.38461538461538464,0
"Jul 28, 2023",vs Philadelphia,REG,L,2-1,145,U,8.5,PIT,2023,20230728,103,0.40816326530612246,0
"Jul 29, 2023",vs Philadelphia,REG,W,7-6,161,O,9.0,PIT,2023,20230729,104,0.3831417624521073,0
"Jul 30, 2023",vs Philadelphia,REG,W,6-4,135,O,9.0,PIT,2023,20230730,105,0.425531914893617,0
"Aug 1, 2023",vs Detroit,REG,W,4-1,-116,U,9.0,PIT,2023,20230801,106,0.537037037037037,0
"Aug 2, 2023",vs Detroit,REG,L,6-3,111,O,8.5,PIT,2023,20230802,107,0.47393364928909953,0
"Aug 3, 2023",@ Milwaukee,REG,L,14-1,114,O,8.5,PIT,2023,20230803,108,0.4672897196261682,0
"Aug 4, 2023",@ Milwaukee,REG,W,8-4,155,O,9.0,PIT,2023,20230804,109,0.39215686274509803,0
"Aug 5, 2023",@ Milwaukee,REG,L,3-2,220,U,7.5,PIT,2023,20230805,110,0.3125,0
"Aug 6, 2023",@ Milwaukee,REG,W,4-1,175,U,7.5,PIT,2023,20230806,111,0.36363636363636365,0
"Aug 7, 2023",vs Atlanta,REG,W,7-6,250,O,9.0,PIT,2023,20230807,112,0.2857142857142857,0
"Aug 8, 2023",vs Atlanta,REG,L,8-6,147,O,10.0,PIT,2023,20230808,113,0.4048582995951417,0
"Aug 9, 2023",vs Atlanta,REG,L,6-5,250,O,9.5,PIT,2023,20230809,114,0.2857142857142857,0
"Aug 10, 2023",vs Atlanta,REG,W,7-5,170,O,10.0,PIT,2023,20230810,115,0.37037037037037035,0
"Aug 11, 2023",vs Cincinnati,REG,L,9-2,-121,O,9.0,PIT,2023,20230811,116,0.5475113122171946,0
"Aug 13, 2023",vs Cincinnati,REG,W,4-2,-120,U,9.0,PIT,2023,20230813,117,0.5454545454545454,1
"Aug 13, 2023",vs Cincinnati,REG,L,6-5,-108,O,9.5,PIT,2023,20230813,118,0.5192307692307692,2
"Aug 14, 2023",@ NY Mets,REG,L,7-2,115,U,9.5,PIT,2023,20230814,119,0.46511627906976744,0
"Aug 15, 2023",@ NY Mets,REG,W,7-4,131,O,8.5,PIT,2023,20230815,120,0.4329004329004329,0
"Aug 16, 2023",@ NY Mets,REG,L,8-3,102,O,8.5,PIT,2023,20230816,121,0.49504950495049505,0
"Aug 18, 2023",@ Minnesota,REG,L,5-1,190,U,8.5,PIT,2023,20230818,122,0.3448275862068966,0
"Aug 19, 2023",@ Minnesota,REG,W,7-4,159,O,8.5,PIT,2023,20230819,123,0.3861003861003861,0
"Aug 20, 2023",@ Minnesota,REG,L,2-0,114,U,10.0,PIT,2023,20230820,124,0.4672897196261682,0
"Aug 21, 2023",vs St. Louis,REG,W,11-1,109,O,10.0,PIT,2023,20230821,125,0.4784688995215311,0
"Aug 22, 2023",vs St. Louis,REG,W,6-3,-126,U,10.0,PIT,2023,20230822,126,0.5575221238938053,0
"Aug 23, 2023",vs St. Louis,REG,L,6-4,118,O,9.0,PIT,2023,20230823,127,0.45871559633027525,0
"Aug 24, 2023",vs Chi Cubs,REG,L,5-4,160,O,8.5,PIT,2023,20230824,128,0.38461538461538464,0
"Aug 25, 2023",vs Chi Cubs,REG,W,2-1,-101,U,9.0,PIT,2023,20230825,129,0.5024875621890548,0
"Aug 26, 2023",vs Chi Cubs,REG,L,10-6,114,O,9.5,PIT,2023,20230826,130,0.4672897196261682,0
"Aug 27, 2023",vs Chi Cubs,REG,L,10-1,117,O,9.0,PIT,2023,20230827,131,0.4608294930875576,0
"Aug 28, 2023",@ Kansas City,REG,W,5-0,105,U,9.0,PIT,2023,20230828,132,0.4878048780487805,0
"Aug 29, 2023",@ Kansas City,REG,W,6-3,127,O,8.5,PIT,2023,20230829,133,0.44052863436123346,0
