Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jun 21, 2023",vs Seattle,REG,W,4-2,130,U,7.5,NYA,2023,20230621,74,0.43478260869565216,0
"Jun 22, 2023",vs Seattle,REG,L,10-2,-110,O,7.5,NYA,2023,20230622,75,0.5238095238095238,0
"Jun 23, 2023",vs Texas,REG,L,4-2,-110,U,8.5,NYA,2023,20230623,76,0.5238095238095238,0
"Jun 24, 2023",vs Texas,REG,W,1-0,130,U,9.0,NYA,2023,20230624,77,0.43478260869565216,0
"Jun 25, 2023",vs Texas,REG,W,5-3,-110,P,8.0,NYA,2023,20230625,78,0.5238095238095238,0
"Jun 27, 2023",@ Oakland,REG,L,2-1,-130,U,8.0,NYA,2023,20230627,79,0.5652173913043479,0
"Jun 28, 2023",@ Oakland,REG,W,11-0,-155,O,7.0,NYA,2023,20230628,80,0.607843137254902,0
"Jun 29, 2023",@ Oakland,REG,W,10-4,-185,O,8.0,NYA,2023,20230629,81,0.6491228070175439,0
"Jul 1, 2023",@ St. Louis,REG,L,11-4,115,O,9.0,NYA,2023,20230701,82,0.46511627906976744,1
"Jul 1, 2023",@ St. Louis,REG,W,6-2,-105,U,9.5,NYA,2023,20230701,83,0.5121951219512195,2
"Jul 2, 2023",@ St. Louis,REG,L,5-1,-110,U,7.5,NYA,2023,20230702,84,0.5238095238095238,0
"Jul 3, 2023",vs Baltimore,REG,W,6-3,105,O,8.5,NYA,2023,20230703,85,0.4878048780487805,0
"Jul 4, 2023",vs Baltimore,REG,W,8-4,-117,O,9.0,NYA,2023,20230704,86,0.5391705069124424,0
"Jul 5, 2023",vs Baltimore,REG,L,6-3,-115,P,9.0,NYA,2023,20230705,87,0.5348837209302326,0
"Jul 6, 2023",vs Baltimore,REG,L,14-1,110,O,8.5,NYA,2023,20230706,88,0.47619047619047616,0
"Jul 7, 2023",vs Chi Cubs,REG,L,3-0,-161,U,8.0,NYA,2023,20230707,89,0.6168582375478927,0
"Jul 8, 2023",vs Chi Cubs,REG,W,6-3,-210,O,8.5,NYA,2023,20230708,90,0.6774193548387097,0
"Jul 9, 2023",vs Chi Cubs,REG,L,7-4,-150,O,8.5,NYA,2023,20230709,91,0.6,0
"Jul 14, 2023",@ Colorado,REG,L,7-2,-200,U,11.0,NYA,2023,20230714,92,0.6666666666666667,0
"Jul 15, 2023",@ Colorado,REG,W,6-3,-165,U,12.0,NYA,2023,20230715,93,0.6226415094339622,0
"Jul 16, 2023",@ Colorado,REG,L,8-7,-225,O,11.0,NYA,2023,20230716,94,0.6923076923076923,0
"Jul 17, 2023",@ LA Angels,REG,L,4-3,124,U,9.0,NYA,2023,20230717,95,0.44642857142857145,0
"Jul 18, 2023",@ LA Angels,REG,L,5-1,-110,U,9.0,NYA,2023,20230718,96,0.5238095238095238,0
"Jul 19, 2023",@ LA Angels,REG,L,7-3,-145,O,9.0,NYA,2023,20230719,97,0.5918367346938775,0
"Jul 21, 2023",vs Kansas City,REG,W,5-4,-200,O,8.5,NYA,2023,20230721,98,0.6666666666666667,0
"Jul 22, 2023",vs Kansas City,REG,W,5-2,-250,U,8.0,NYA,2023,20230722,99,0.7142857142857143,0
"Jul 23, 2023",vs Kansas City,REG,W,8-5,-200,O,9.0,NYA,2023,20230723,100,0.6666666666666667,0
"Jul 25, 2023",vs NY Mets,REG,L,9-3,100,O,8.5,NYA,2023,20230725,101,0.5,0
"Jul 26, 2023",vs NY Mets,REG,W,3-1,-133,U,8.5,NYA,2023,20230726,102,0.5708154506437768,0
"Jul 28, 2023",@ Baltimore,REG,L,1-0,-125,U,8.5,NYA,2023,20230728,103,0.5555555555555556,0
"Jul 29, 2023",@ Baltimore,REG,W,8-3,100,O,9.5,NYA,2023,20230729,104,0.5,0
"Jul 30, 2023",@ Baltimore,REG,L,9-3,139,O,8.5,NYA,2023,20230730,105,0.41841004184100417,0
"Jul 31, 2023",vs Tampa Bay,REG,L,5-1,140,U,8.5,NYA,2023,20230731,106,0.4166666666666667,0
"Aug 1, 2023",vs Tampa Bay,REG,L,5-2,-102,U,8.5,NYA,2023,20230801,107,0.504950495049505,0
"Aug 2, 2023",vs Tampa Bay,REG,W,7-2,-120,O,7.5,NYA,2023,20230802,108,0.5454545454545454,0
"Aug 3, 2023",vs Houston,REG,W,4-3,100,U,8.5,NYA,2023,20230803,109,0.5,0
"Aug 4, 2023",vs Houston,REG,L,7-3,160,O,9.0,NYA,2023,20230804,110,0.38461538461538464,0
"Aug 5, 2023",vs Houston,REG,W,3-1,123,U,8.5,NYA,2023,20230805,111,0.4484304932735426,0
"Aug 6, 2023",vs Houston,REG,L,9-7,-123,O,9.5,NYA,2023,20230806,112,0.5515695067264574,0
"Aug 7, 2023",@ Chi White Sox,REG,L,5-1,-165,U,8.0,NYA,2023,20230807,113,0.6226415094339622,0
"Aug 8, 2023",@ Chi White Sox,REG,W,7-1,-160,U,9.0,NYA,2023,20230808,114,0.6153846153846154,0
