Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Aug 23, 2023",vs LA Dodgers,REG,L,6-1,190,U,8.5,CLE,2023,20230823,127,0.3448275862068966,0
"Aug 24, 2023",vs LA Dodgers,REG,L,9-3,110,O,9.0,CLE,2023,20230824,128,0.47619047619047616,0
"Aug 25, 2023",@ Toronto,REG,W,5-2,140,U,8.5,CLE,2023,20230825,129,0.4166666666666667,0
"Aug 26, 2023",@ Toronto,REG,L,8-3,157,O,8.5,CLE,2023,20230826,130,0.38910505836575876,0
"Aug 27, 2023",@ Toronto,REG,W,10-7,190,O,8.5,CLE,2023,20230827,131,0.3448275862068966,0
"Aug 28, 2023",@ Minnesota,REG,L,10-6,155,O,8.5,CLE,2023,20230828,132,0.39215686274509803,0
"Aug 29, 2023",@ Minnesota,REG,W,4-2,145,U,7.5,CLE,2023,20230829,133,0.40816326530612246,0
"Aug 30, 2023",@ Minnesota,REG,W,5-2,134,U,8.0,CLE,2023,20230830,134,0.42735042735042733,0
"Sep 1, 2023",vs Tampa Bay,REG,W,3-2,155,U,8.0,CLE,2023,20230901,135,0.39215686274509803,0
"Sep 2, 2023",vs Tampa Bay,REG,W,7-6,100,O,9.0,CLE,2023,20230902,136,0.5,0
"Sep 3, 2023",vs Tampa Bay,REG,L,6-2,135,U,9.5,CLE,2023,20230903,137,0.425531914893617,0
"Sep 4, 2023",vs Minnesota,REG,L,20-6,-110,O,8.0,CLE,2023,20230904,138,0.5238095238095238,0
"Sep 5, 2023",vs Minnesota,REG,L,8-3,101,O,8.0,CLE,2023,20230905,139,0.4975124378109453,0
"Sep 6, 2023",vs Minnesota,REG,W,2-1,110,U,8.0,CLE,2023,20230906,140,0.47619047619047616,0
"Sep 7, 2023",@ LA Angels,REG,L,3-2,-127,U,8.5,CLE,2023,20230907,141,0.5594713656387665,0
"Sep 8, 2023",@ LA Angels,REG,W,6-3,-130,O,8.0,CLE,2023,20230908,142,0.5652173913043479,0
"Sep 9, 2023",@ LA Angels,REG,L,6-2,-135,U,9.0,CLE,2023,20230909,143,0.574468085106383,0
"Sep 10, 2023",@ LA Angels,REG,L,2-1,-160,U,8.5,CLE,2023,20230910,144,0.6153846153846154,0
"Sep 11, 2023",@ San Francisco,REG,L,5-4,115,O,7.5,CLE,2023,20230911,145,0.46511627906976744,0
"Sep 12, 2023",@ San Francisco,REG,W,3-1,150,U,8.5,CLE,2023,20230912,146,0.4,0
"Sep 13, 2023",@ San Francisco,REG,L,6-5,126,O,7.5,CLE,2023,20230913,147,0.4424778761061947,0
"Sep 15, 2023",vs Texas,REG,W,12-3,105,O,8.0,CLE,2023,20230915,148,0.4878048780487805,0
"Sep 16, 2023",vs Texas,REG,W,2-1,-117,U,8.0,CLE,2023,20230916,149,0.5391705069124424,0
"Sep 17, 2023",vs Texas,REG,W,9-2,111,O,8.0,CLE,2023,20230917,150,0.47393364928909953,0
"Sep 18, 2023",@ Kansas City,REG,L,6-4,-128,O,9.5,CLE,2023,20230918,151,0.5614035087719298,0
"Sep 19, 2023",@ Kansas City,REG,L,7-6,-160,O,9.0,CLE,2023,20230919,152,0.6153846153846154,0
"Sep 20, 2023",@ Kansas City,REG,L,6-2,-147,U,9.0,CLE,2023,20230920,153,0.5951417004048583,0
"Sep 21, 2023",vs Baltimore,REG,W,5-2,135,U,8.0,CLE,2023,20230921,154,0.425531914893617,0
"Sep 22, 2023",vs Baltimore,REG,W,9-8,-114,O,8.0,CLE,2023,20230922,155,0.5327102803738317,0
"Sep 23, 2023",vs Baltimore,REG,L,2-1,117,U,8.0,CLE,2023,20230923,156,0.4608294930875576,0
"Sep 24, 2023",vs Baltimore,REG,L,5-1,-112,U,7.0,CLE,2023,20230924,157,0.5283018867924528,0
"Sep 26, 2023",vs Cincinnati,REG,L,11-7,-110,O,7.5,CLE,2023,20230926,158,0.5238095238095238,0
"Sep 27, 2023",vs Cincinnati,REG,W,4-3,-125,U,8.0,CLE,2023,20230927,159,0.5555555555555556,0
"Sep 29, 2023",@ Detroit,REG,W,7-5,-107,O,8.5,CLE,2023,20230929,160,0.5169082125603865,0
"Sep 30, 2023",@ Detroit,REG,L,8-0,-107,P,8.0,CLE,2023,20230930,161,0.5169082125603865,0
"Oct 1, 2023",@ Detroit,REG,L,5-2,108,U,7.5,CLE,2023,20231001,162,0.4807692307692308,0
