Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 29, 2023",vs Minnesota,REG,W,10-7,165,O,9.5,KCA,2023,20230729,106,0.37735849056603776,0
"Jul 30, 2023",vs Minnesota,REG,W,2-1,150,U,9.0,KCA,2023,20230730,107,0.4,0
"Aug 1, 2023",vs NY Mets,REG,W,7-6,125,O,9.5,KCA,2023,20230801,108,0.4444444444444444,0
"Aug 2, 2023",vs NY Mets,REG,W,4-0,135,U,9.0,KCA,2023,20230802,109,0.425531914893617,0
"Aug 3, 2023",vs NY Mets,REG,W,9-2,-112,O,9.5,KCA,2023,20230803,110,0.5283018867924528,0
"Aug 4, 2023",@ Philadelphia,REG,W,7-5,215,O,9.5,KCA,2023,20230804,111,0.31746031746031744,0
"Aug 5, 2023",@ Philadelphia,REG,L,9-6,195,O,9.5,KCA,2023,20230805,112,0.3389830508474576,0
"Aug 6, 2023",@ Philadelphia,REG,L,8-4,175,O,9.5,KCA,2023,20230806,113,0.36363636363636365,0
"Aug 7, 2023",@ Boston,REG,L,6-2,170,U,9.5,KCA,2023,20230807,114,0.37037037037037035,0
"Aug 8, 2023",@ Boston,REG,W,9-3,155,O,9.5,KCA,2023,20230808,115,0.39215686274509803,0
"Aug 9, 2023",@ Boston,REG,L,4-3,190,U,10.5,KCA,2023,20230809,116,0.3448275862068966,0
"Aug 10, 2023",@ Boston,REG,L,2-0,205,U,10.5,KCA,2023,20230810,117,0.32786885245901637,0
"Aug 11, 2023",vs St. Louis,REG,W,12-8,110,O,11.0,KCA,2023,20230811,118,0.47619047619047616,0
"Aug 12, 2023",vs St. Louis,REG,L,5-4,127,U,9.5,KCA,2023,20230812,119,0.44052863436123346,0
"Aug 14, 2023",vs Seattle,REG,W,7-6,130,O,8.0,KCA,2023,20230814,120,0.43478260869565216,0
"Aug 15, 2023",vs Seattle,REG,L,10-8,130,O,9.5,KCA,2023,20230815,121,0.43478260869565216,0
"Aug 16, 2023",vs Seattle,REG,L,6-5,170,O,9.0,KCA,2023,20230816,122,0.37037037037037035,0
"Aug 17, 2023",vs Seattle,REG,L,6-4,195,O,9.0,KCA,2023,20230817,123,0.3389830508474576,0
"Aug 18, 2023",@ Chi Cubs,REG,W,4-3,160,U,8.5,KCA,2023,20230818,124,0.38461538461538464,0
"Aug 19, 2023",@ Chi Cubs,REG,L,6-4,180,O,9.0,KCA,2023,20230819,125,0.35714285714285715,0
"Aug 20, 2023",@ Chi Cubs,REG,L,4-3,175,U,9.0,KCA,2023,20230820,126,0.36363636363636365,0
"Aug 21, 2023",@ Oakland,REG,L,6-4,115,O,8.5,KCA,2023,20230821,127,0.46511627906976744,0
"Aug 22, 2023",@ Oakland,REG,L,5-4,-113,O,8.5,KCA,2023,20230822,128,0.5305164319248826,0
"Aug 23, 2023",@ Oakland,REG,W,4-0,-148,U,8.5,KCA,2023,20230823,129,0.5967741935483871,0
"Aug 25, 2023",@ Seattle,REG,L,7-5,164,O,8.0,KCA,2023,20230825,130,0.3787878787878788,0
"Aug 26, 2023",@ Seattle,REG,L,15-2,210,O,8.5,KCA,2023,20230826,131,0.3225806451612903,0
"Aug 27, 2023",@ Seattle,REG,L,3-2,260,U,8.0,KCA,2023,20230827,132,0.2777777777777778,0
"Aug 28, 2023",vs Pittsburgh,REG,L,5-0,-115,U,9.0,KCA,2023,20230828,133,0.5348837209302326,0
"Aug 29, 2023",vs Pittsburgh,REG,L,6-3,-142,O,8.5,KCA,2023,20230829,134,0.5867768595041323,0
"Aug 30, 2023",vs Pittsburgh,REG,L,4-1,110,U,9.5,KCA,2023,20230830,135,0.47619047619047616,0
