Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 4, 2023",vs Texas,REG,L,6-2,-101,U,10.5,BOS,2023,20230704,86,0.5024875621890548,0
"Jul 5, 2023",vs Texas,REG,W,4-2,100,U,9.5,BOS,2023,20230705,87,0.5,0
"Jul 6, 2023",vs Texas,REG,W,10-6,123,O,9.5,BOS,2023,20230706,88,0.4484304932735426,0
"Jul 7, 2023",vs Oakland,REG,W,7-3,-230,P,10.0,BOS,2023,20230707,89,0.696969696969697,0
"Jul 8, 2023",vs Oakland,REG,W,10-3,-270,O,9.0,BOS,2023,20230708,90,0.7297297297297297,0
"Jul 9, 2023",vs Oakland,REG,W,4-3,-185,U,9.5,BOS,2023,20230709,91,0.6491228070175439,0
"Jul 14, 2023",@ Chi Cubs,REG,W,8-3,-130,O,9.0,BOS,2023,20230714,92,0.5652173913043479,0
"Jul 15, 2023",@ Chi Cubs,REG,L,10-4,-115,O,9.0,BOS,2023,20230715,93,0.5348837209302326,0
"Jul 16, 2023",@ Chi Cubs,REG,W,11-5,130,O,9.0,BOS,2023,20230716,94,0.43478260869565216,0
"Jul 17, 2023",@ Oakland,REG,W,7-0,-158,U,8.5,BOS,2023,20230717,95,0.6124031007751938,0
"Jul 18, 2023",@ Oakland,REG,L,3-0,-180,U,9.0,BOS,2023,20230718,96,0.6428571428571428,0
"Jul 19, 2023",@ Oakland,REG,L,6-5,-225,O,8.5,BOS,2023,20230719,97,0.6923076923076923,0
"Jul 21, 2023",vs NY Mets,REG,L,5-4,-105,U,9.5,BOS,2023,20230721,98,0.5121951219512195,0
"Jul 22, 2023",vs NY Mets,REG,W,8-6,-120,O,9.5,BOS,2023,20230722,99,0.5454545454545454,0
"Jul 23, 2023",vs NY Mets,REG,W,6-1,-130,U,11.0,BOS,2023,20230723,100,0.5652173913043479,0
"Jul 25, 2023",vs Atlanta,REG,W,7-1,130,U,10.5,BOS,2023,20230725,101,0.43478260869565216,0
"Jul 26, 2023",vs Atlanta,REG,W,5-3,140,U,10.0,BOS,2023,20230726,102,0.4166666666666667,0
"Jul 28, 2023",@ San Francisco,REG,W,3-2,128,U,8.0,BOS,2023,20230728,103,0.43859649122807015,0
"Jul 29, 2023",@ San Francisco,REG,L,3-2,-120,U,8.5,BOS,2023,20230729,104,0.5454545454545454,0
"Jul 30, 2023",@ San Francisco,REG,L,4-3,-105,U,8.0,BOS,2023,20230730,105,0.5121951219512195,0
"Jul 31, 2023",@ Seattle,REG,L,6-2,110,O,7.5,BOS,2023,20230731,106,0.47619047619047616,0
"Aug 1, 2023",@ Seattle,REG,W,6-4,-110,O,8.0,BOS,2023,20230801,107,0.5238095238095238,0
"Aug 2, 2023",@ Seattle,REG,L,6-3,106,O,8.0,BOS,2023,20230802,108,0.4854368932038835,0
"Aug 4, 2023",vs Toronto,REG,L,7-3,-165,U,10.5,BOS,2023,20230804,109,0.6226415094339622,0
"Aug 5, 2023",vs Toronto,REG,L,5-4,-105,U,9.5,BOS,2023,20230805,110,0.5121951219512195,0
"Aug 6, 2023",vs Toronto,REG,L,13-1,-110,O,10.0,BOS,2023,20230806,111,0.5238095238095238,0
"Aug 7, 2023",vs Kansas City,REG,W,6-2,-190,U,9.5,BOS,2023,20230807,112,0.6551724137931034,0
"Aug 8, 2023",vs Kansas City,REG,L,9-3,-182,O,9.5,BOS,2023,20230808,113,0.6453900709219857,0
"Aug 9, 2023",vs Kansas City,REG,W,4-3,-230,U,10.5,BOS,2023,20230809,114,0.696969696969697,0
"Aug 10, 2023",vs Kansas City,REG,W,2-0,-230,U,10.5,BOS,2023,20230810,115,0.696969696969697,0
"Aug 11, 2023",vs Detroit,REG,W,5-2,-135,U,9.0,BOS,2023,20230811,116,0.574468085106383,0
"Aug 12, 2023",vs Detroit,REG,L,6-2,-200,U,10.0,BOS,2023,20230812,117,0.6666666666666667,0
"Aug 13, 2023",vs Detroit,REG,W,6-3,-130,U,9.5,BOS,2023,20230813,118,0.5652173913043479,0
"Aug 15, 2023",@ Washington,REG,W,5-4,-165,U,9.5,BOS,2023,20230815,119,0.6226415094339622,0
"Aug 16, 2023",@ Washington,REG,L,6-2,-160,U,9.0,BOS,2023,20230816,120,0.6153846153846154,0
"Aug 17, 2023",@ Washington,REG,L,10-7,-172,O,10.0,BOS,2023,20230817,121,0.6323529411764706,0
"Aug 18, 2023",@ NY Yankees,REG,W,8-3,-122,O,9.0,BOS,2023,20230818,122,0.5495495495495495,0
"Aug 19, 2023",@ NY Yankees,REG,W,8-1,140,O,8.0,BOS,2023,20230819,123,0.4166666666666667,0
"Aug 20, 2023",@ NY Yankees,REG,W,6-5,101,O,9.0,BOS,2023,20230820,124,0.4975124378109453,0
