Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 29, 2023",@ Houston,REG,L,17-4,130,O,8.5,TBA,2023,20230729,107,0.43478260869565216,0
"Jul 30, 2023",@ Houston,REG,W,8-2,120,O,9.0,TBA,2023,20230730,108,0.45454545454545453,0
"Jul 31, 2023",@ NY Yankees,REG,W,5-1,-165,U,8.5,TBA,2023,20230731,109,0.6226415094339622,0
"Aug 1, 2023",@ NY Yankees,REG,W,5-2,-118,U,8.5,TBA,2023,20230801,110,0.5412844036697247,0
"Aug 2, 2023",@ NY Yankees,REG,L,7-2,100,O,7.5,TBA,2023,20230802,111,0.5,0
"Aug 4, 2023",@ Detroit,REG,W,8-0,-140,U,9.0,TBA,2023,20230804,112,0.5833333333333333,0
"Aug 5, 2023",@ Detroit,REG,L,4-2,-147,U,8.0,TBA,2023,20230805,113,0.5951417004048583,0
"Aug 6, 2023",@ Detroit,REG,W,10-6,-155,O,9.0,TBA,2023,20230806,114,0.607843137254902,0
"Aug 8, 2023",vs St. Louis,REG,W,4-2,-170,U,8.5,TBA,2023,20230808,115,0.6296296296296297,0
"Aug 9, 2023",vs St. Louis,REG,L,6-4,-178,O,9.0,TBA,2023,20230809,116,0.6402877697841727,0
"Aug 10, 2023",vs St. Louis,REG,L,5-2,-200,U,9.5,TBA,2023,20230810,117,0.6666666666666667,0
"Aug 11, 2023",vs Cleveland,REG,W,9-8,-200,O,8.0,TBA,2023,20230811,118,0.6666666666666667,0
"Aug 12, 2023",vs Cleveland,REG,W,6-5,-154,O,8.0,TBA,2023,20230812,119,0.6062992125984252,0
"Aug 13, 2023",vs Cleveland,REG,L,9-2,-179,O,7.0,TBA,2023,20230813,120,0.6415770609318996,0
"Aug 14, 2023",@ San Francisco,REG,W,10-2,-135,O,7.5,TBA,2023,20230814,121,0.574468085106383,0
"Aug 15, 2023",@ San Francisco,REG,L,7-0,-110,U,8.5,TBA,2023,20230815,122,0.5238095238095238,0
"Aug 16, 2023",@ San Francisco,REG,W,6-1,105,U,8.5,TBA,2023,20230816,123,0.4878048780487805,0
"Aug 18, 2023",@ LA Angels,REG,W,9-6,-110,O,9.5,TBA,2023,20230818,124,0.5238095238095238,0
"Aug 19, 2023",@ LA Angels,REG,L,7-6,-150,O,8.0,TBA,2023,20230819,125,0.6,1
"Aug 19, 2023",@ LA Angels,REG,W,18-4,-129,O,8.5,TBA,2023,20230819,126,0.5633187772925764,2
"Aug 22, 2023",vs Colorado,REG,W,12-4,-275,O,9.0,TBA,2023,20230822,127,0.7333333333333334,0
"Aug 23, 2023",vs Colorado,REG,W,6-5,-270,O,8.0,TBA,2023,20230823,128,0.7297297297297297,0
"Aug 24, 2023",vs Colorado,REG,W,5-3,-286,U,8.5,TBA,2023,20230824,129,0.7409326424870466,0
"Aug 25, 2023",vs NY Yankees,REG,L,6-2,-135,O,7.0,TBA,2023,20230825,130,0.574468085106383,0
"Aug 26, 2023",vs NY Yankees,REG,W,3-0,-175,U,7.0,TBA,2023,20230826,131,0.6363636363636364,0
"Aug 27, 2023",vs NY Yankees,REG,W,7-4,-135,O,8.0,TBA,2023,20230827,132,0.574468085106383,0
"Aug 29, 2023",@ Miami,REG,W,11-2,105,O,7.5,TBA,2023,20230829,133,0.4878048780487805,0
"Aug 30, 2023",@ Miami,REG,W,3-0,-124,U,7.5,TBA,2023,20230830,134,0.5535714285714286,0
"Sep 1, 2023",@ Cleveland,REG,L,3-2,-175,U,8.0,TBA,2023,20230901,135,0.6363636363636364,0
