Date,Opponent,Game,Result,Score,Line,OU,Total,team_source,season,date_numeric,game_no,prob_implied,dblheader_num
"Jul 5, 2023",@ San Diego,REG,L,5-3,160,P,8.0,ANA,2023,20230705,89,0.38461538461538464,0
"Jul 7, 2023",@ LA Dodgers,REG,L,11-4,155,O,9.0,ANA,2023,20230707,90,0.39215686274509803,0
"Jul 8, 2023",@ LA Dodgers,REG,L,10-5,130,O,8.5,ANA,2023,20230708,91,0.43478260869565216,0
"Jul 14, 2023",vs Houston,REG,L,7-5,-145,O,8.0,ANA,2023,20230714,92,0.5918367346938775,0
"Jul 15, 2023",vs Houston,REG,W,13-12,130,O,8.0,ANA,2023,20230715,93,0.43478260869565216,0
"Jul 16, 2023",vs Houston,REG,L,9-8,106,O,10.5,ANA,2023,20230716,94,0.4854368932038835,0
"Jul 17, 2023",vs NY Yankees,REG,W,4-3,-134,U,9.0,ANA,2023,20230717,95,0.5726495726495726,0
"Jul 18, 2023",vs NY Yankees,REG,W,5-1,-110,U,9.0,ANA,2023,20230718,96,0.5238095238095238,0
"Jul 19, 2023",vs NY Yankees,REG,W,7-3,122,O,9.0,ANA,2023,20230719,97,0.45045045045045046,0
"Jul 21, 2023",vs Pittsburgh,REG,W,8-5,-185,O,8.5,ANA,2023,20230721,98,0.6491228070175439,0
"Jul 22, 2023",vs Pittsburgh,REG,L,3-0,-185,U,9.5,ANA,2023,20230722,99,0.6491228070175439,0
"Jul 23, 2023",vs Pittsburgh,REG,W,7-5,-125,O,9.5,ANA,2023,20230723,100,0.5555555555555556,0
"Jul 25, 2023",@ Detroit,REG,W,7-6,113,O,8.0,ANA,2023,20230725,101,0.4694835680751174,0
"Jul 27, 2023",@ Detroit,REG,W,6-0,-131,U,8.5,ANA,2023,20230727,102,0.5670995670995671,1
"Jul 27, 2023",@ Detroit,REG,W,11-4,-135,O,9.0,ANA,2023,20230727,103,0.574468085106383,2
"Jul 28, 2023",@ Toronto,REG,L,4-1,170,U,8.5,ANA,2023,20230728,104,0.37037037037037035,0
